Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-October-2025,243.30,243.65,241.60,242.30,242.443982739331948217,356649,7966,86467404.00,209948,58.87,2.05,-1.00
28-October-2025,243.85,244.50,241.40,242.40,242.135693156379916853,250160,7122,60572665.00,163062,65.18,3.10,-1.45
27-October-2025,242.75,245.75,242.75,243.90,244.349055511605919694,207308,3781,50655514.00,97951,47.25,3.00,1.15
24-October-2025,244.65,245.80,242.05,242.95,243.934468599033816425,289800,7102,70692209.00,153930,53.12,3.75,-1.70
23-October-2025,244.00,247.65,243.40,244.40,245.572939240255979205,1415740,15615,347667433.00,841916,59.47,4.25,0.40
21-October-2025,241.00,242.20,240.85,241.45,241.607003228572869898,158584,6606,38315005.00,114371,72.12,1.35,0.45
20-October-2025,241.00,241.85,239.40,241.25,240.869193391642371234,339570,4274,81791952.00,176224,51.90,2.45,0.25
17-October-2025,250.10,250.15,239.10,240.85,241.693367295050189371,1307747,19365,316073776.00,609492,46.61,11.05,-9.25
16-October-2025,250.20,254.05,248.80,253.75,251.953050955277434295,279814,4083,70499991.00,136129,48.65,5.25,3.55
15-October-2025,249.10,252.15,248.55,250.20,250.124111123813879044,481085,7893,120330958.00,260631,54.18,3.60,1.10
14-October-2025,246.55,250.05,245.20,248.50,248.025232531111758824,271039,4091,67224511.00,121951,44.99,4.85,1.95
13-October-2025,245.20,247.60,244.50,245.05,245.521134985817312148,215756,3704,52972658.00,102439,47.48,3.10,-0.15
10-October-2025,246.85,251.20,246.30,248.60,249.066275886858185638,253169,4171,63055860.00,127120,50.21,4.90,1.75
9-October-2025,245.45,246.80,243.40,246.30,245.694321827695355397,232205,3941,57051450.00,141398,60.89,3.40,0.85
8-October-2025,243.00,246.35,242.60,244.20,244.694224585703685382,452816,7660,110801460.00,272406,60.16,3.75,1.20
7-October-2025,242.35,244.90,242.15,243.60,243.341914528596487846,207508,3502,50495394.00,99481,47.94,2.75,1.25
6-October-2025,239.00,243.00,239.00,242.05,241.480105377271614580,428935,9528,103579269.00,215489,50.24,4.00,3.05
3-October-2025,240.30,241.40,238.10,241.05,240.074037286698639359,240622,4494,57767095.00,96274,40.01,3.30,0.75
1-October-2025,239.25,243.55,237.80,241.00,240.147650962176509621,301400,3893,72380502.00,194045,64.38,5.75,1.75
30-September-2025,240.00,241.60,239.00,239.20,240.112597820687341535,155003,3145,37218173.00,93048,60.03,2.60,-0.80
29-September-2025,236.65,240.80,236.25,239.55,239.185202830367438863,184711,3707,44180138.00,103110,55.82,4.55,2.90
26-September-2025,242.85,242.85,235.00,235.65,237.233757309659098749,724726,13476,171929472.00,422616,58.31,7.85,-7.20
25-September-2025,245.00,245.50,241.35,241.95,243.221594176524112829,274750,4960,66825133.00,155674,56.66,4.15,-3.05
24-September-2025,249.50,249.50,244.15,244.55,245.646785122722481553,531280,12457,130507224.00,312091,58.74,5.35,-4.95
23-September-2025,250.00,252.00,248.75,249.70,250.123726466515423823,339410,7182,84894494.00,220585,64.99,3.25,-0.30
22-September-2025,247.90,251.80,247.10,250.35,250.033645964187621095,939340,22059,234866605.00,474056,50.47,4.70,2.45
19-September-2025,257.00,257.45,254.65,256.10,255.792964315879514312,185881,3810,47547052.00,105025,56.50,2.80,-0.90
18-September-2025,256.60,259.80,256.00,256.85,257.779136877610631207,738806,10313,190448773.00,401710,54.37,3.80,0.25
17-September-2025,253.05,255.50,253.05,254.15,254.391826175535679165,594899,115546,151337443.00,134214,22.56,2.45,1.10
16-September-2025,251.20,254.45,250.30,253.90,252.119504492482875189,224820,3317,56681507.00,109805,48.84,4.15,2.70
15-September-2025,250.65,251.90,249.70,251.20,250.788145199342665459,184381,3140,46240569.00,100739,54.64,2.20,0.55
12-September-2025,254.15,255.95,250.95,251.90,252.187433882320781794,365825,6990,92256468.00,185979,50.84,5.00,-2.25
11-September-2025,256.05,256.05,252.15,253.95,253.272274438111624905,232475,3550,58879472.00,113866,48.98,3.90,-2.10
10-September-2025,249.10,257.15,249.10,255.70,255.278568296367835845,563273,7639,143791525.00,309819,55.00,8.05,6.60
9-September-2025,243.30,249.85,243.30,249.10,248.526676119503055616,805402,11222,200163882.00,469150,58.25,6.55,5.80
8-September-2025,245.45,246.85,242.20,242.55,243.621570343584635139,347338,10441,84619029.00,192964,55.56,4.65,-2.90
5-September-2025,247.25,247.25,241.40,243.80,244.015356477327627855,173868,4506,42426462.00,72030,41.43,5.85,-3.45
4-September-2025,251.75,251.75,244.50,244.95,247.035525020190956664,271161,9743,66986400.00,173733,64.07,7.25,-6.80
3-September-2025,251.60,252.25,249.15,249.60,250.154152223059532780,132700,2606,33195456.00,64754,48.80,3.10,-2.00
2-September-2025,249.95,253.10,249.60,250.85,251.421482636378681113,114809,2375,28865449.00,48875,42.57,3.50,0.90
1-September-2025,250.30,252.95,249.40,250.35,251.127905075322445475,97846,2883,24571861.00,43796,44.76,3.55,0.05
29-August-2025,250.55,253.10,248.55,249.25,250.341476753569832663,149937,3205,37535450.00,55200,36.82,4.55,-1.30
28-August-2025,252.00,252.40,249.00,250.50,250.649683037426399260,265962,6689,66663291.00,132896,49.97,3.40,-1.50
26-August-2025,253.20,254.80,251.30,252.05,252.500450751193526020,1710478,3481,431896466.00,1555192,90.92,3.50,-1.15
25-August-2025,250.50,257.70,250.45,253.70,255.144917845361527609,762708,8977,194601070.00,322466,42.28,7.25,3.20
