Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-August-2024,1085.50,1096.15,1078.35,1087.55,1091.267892317793827971,1523,89,1662001.00,1407,92.38,17.80,2.05
1-August-2024,1084.00,1104.95,1084.00,1100.30,1096.510409188801148600,1393,221,1527439.00,984,70.64,20.95,16.30
31-July-2024,1075.10,1095.60,1067.95,1084.70,1083.270501835985312117,2451,355,2655096.00,1767,72.09,27.65,9.60
30-July-2024,1085.00,1085.00,1062.00,1068.90,1070.036844836533471717,1927,209,2061961.00,1485,77.06,23.00,-16.10
29-July-2024,1115.00,1120.00,1071.05,1073.10,1083.621836374337845791,3398,228,3682147.00,1956,57.56,48.95,-41.90
26-July-2024,1066.45,1117.00,1063.70,1105.00,1090.597366209022135051,3569,218,3892342.00,2274,63.72,53.30,38.55
25-July-2024,1041.90,1054.50,1033.50,1041.90,1044.667431192660550458,1308,138,1366425.00,1108,84.71,21.00,0.00
24-July-2024,1054.95,1057.50,1030.00,1043.25,1045.700759789596727060,1711,152,1789194.00,1350,78.90,27.50,-11.70
23-July-2024,1063.00,1065.00,1026.60,1060.40,1052.793736501079913606,1852,102,1949774.00,1657,89.47,38.40,-2.60
22-July-2024,1056.00,1065.80,1052.90,1063.00,1059.643904674610449129,2182,199,2312143.00,1677,76.86,12.90,7.00
19-July-2024,1079.00,1079.00,1052.25,1062.70,1060.748050389922015596,1667,160,1768267.00,1000,59.99,26.75,-16.30
18-July-2024,1062.90,1081.80,1055.10,1080.00,1067.424783407718561302,3809,133,4065821.00,2212,58.07,26.70,17.10
16-July-2024,1039.00,1071.00,1039.00,1069.25,1062.415606287425149700,5344,507,5677549.00,4192,78.44,32.00,30.25
15-July-2024,1030.50,1037.90,1029.40,1035.45,1033.548742138364779874,636,69,657337.00,475,74.69,8.50,4.95
12-July-2024,1031.80,1039.00,1020.40,1029.50,1031.837861524978089395,1141,187,1177327.00,510,44.70,18.60,-2.30
11-July-2024,1046.25,1046.25,1026.20,1038.40,1034.375706214689265536,2478,178,2563183.00,1333,53.79,20.05,-7.85
10-July-2024,1035.00,1049.00,1024.00,1046.25,1034.052843708016121809,6699,492,6927120.00,5020,74.94,25.00,11.25
9-July-2024,1031.20,1038.00,1026.00,1031.90,1031.506939371804236669,1369,236,1412133.00,1066,77.87,12.00,0.70
8-July-2024,1025.00,1039.40,1004.50,1031.20,1033.078634247284014485,1933,162,1996941.00,1521,78.69,34.90,6.20
5-July-2024,1050.00,1050.00,1020.00,1026.90,1027.489804587935429056,2354,293,2418711.00,1449,61.55,30.00,-23.10
4-July-2024,1017.00,1050.00,1007.30,1030.55,1023.946454206144128624,6966,402,7132811.00,3631,52.12,42.70,13.55
3-July-2024,1023.00,1031.55,1013.00,1017.25,1022.325426070935052970,4342,461,4438937.00,3220,74.16,18.55,-5.75
2-July-2024,1061.60,1070.00,1018.30,1020.95,1037.394339622641509433,3710,454,3848733.00,3070,82.75,51.70,-40.65
1-July-2024,1073.95,1073.95,1050.65,1056.40,1057.864328259430840502,1511,257,1598433.00,963,63.73,23.30,-17.55
28-June-2024,1095.45,1129.70,1038.95,1042.55,1073.341370640190832312,15511,823,16648598.00,10492,67.64,90.75,-52.90
27-June-2024,1102.00,1102.05,1059.15,1086.40,1077.812045270816491511,2474,266,2666507.00,1013,40.95,42.90,-15.60
26-June-2024,1025.00,1100.10,1020.35,1077.85,1075.879688528186005703,9118,550,9809871.00,4351,47.72,79.75,52.85
25-June-2024,1040.25,1040.30,1016.10,1022.85,1024.627253064167267483,2774,523,2842316.00,2053,74.01,24.20,-17.40
24-June-2024,1015.00,1034.50,1007.30,1033.55,1025.086693548387096774,2976,191,3050658.00,1974,66.33,27.20,18.55
21-June-2024,1028.80,1039.60,1008.00,1021.05,1023.724898694281855020,2221,189,2273693.00,1447,65.15,31.60,-7.75
20-June-2024,1088.90,1088.90,997.70,1000.15,1004.973028337316490269,2929,250,2943566.00,1965,67.09,91.20,-88.75
19-June-2024,1049.10,1054.45,1016.45,1021.55,1033.886045094454600853,1641,156,1696607.00,943,57.46,38.00,-27.55
18-June-2024,1087.90,1087.90,1046.00,1047.40,1056.319420035149384885,2276,158,2404183.00,1685,74.03,41.90,-40.50
14-June-2024,1047.35,1054.35,1037.00,1049.85,1049.472261735419630156,1406,143,1475558.00,904,64.30,17.35,2.50
13-June-2024,1064.50,1066.70,1041.85,1043.35,1055.926017262638717632,811,81,856356.00,639,78.79,24.85,-21.15
12-June-2024,1050.75,1070.95,1048.05,1057.00,1057.086923275195463527,116390,167,123034347.00,58496,50.26,22.90,6.25
11-June-2024,1089.95,1089.95,1028.00,1045.60,1045.012619669277632724,2298,200,2401439.00,1613,70.19,61.95,-44.35
10-June-2024,1031.60,1053.00,1028.05,1043.60,1043.270501474926253687,3390,297,3536687.00,2452,72.33,24.95,12.00
7-June-2024,995.00,1035.00,966.85,1030.30,1005.094226327944572748,2165,235,2176029.00,1461,67.48,68.15,35.30
6-June-2024,979.95,1008.40,968.35,988.60,980.619597281005514941,7797,257,7645891.00,6240,80.03,40.05,8.65
5-June-2024,976.15,988.00,916.15,966.90,948.381345310215166074,9574,862,9079803.00,7315,76.40,71.85,-9.25
4-June-2024,1049.95,1049.95,932.40,955.50,961.111393026681944671,12218,901,11742859.00,8182,66.97,117.55,-94.45
3-June-2024,1020.00,1046.70,1006.35,1036.00,1021.175836227380734783,5471,445,5586853.00,3885,71.01,40.35,16.00
31-May-2024,1009.95,1010.00,955.90,983.75,976.938897981451172940,5499,497,5372187.00,4597,83.60,54.10,-26.20
30-May-2024,1000.00,1009.90,981.00,1005.20,993.809825272220815396,7898,369,7849110.00,6225,78.82,28.90,5.20
29-May-2024,998.35,999.45,985.00,988.90,989.935699588477366255,3888,107,3848870.00,3841,98.79,14.45,-9.45
28-May-2024,990.00,991.85,971.75,989.15,986.039244908097367113,4026,133,3969794.00,3357,83.38,20.10,-0.85
27-May-2024,998.85,1001.20,986.25,988.25,999.569186397478033402,14909,197,14902577.00,13690,91.82,14.95,-10.60
24-May-2024,982.65,996.90,978.05,989.90,988.059327846364883401,2916,157,2881181.00,2156,73.94,18.85,7.25
23-May-2024,963.20,978.60,963.20,975.85,972.293899204244031830,1885,188,1832774.00,1189,63.08,15.40,12.65
