date,open_price,high_price,low_price,close_price,no_of_shares,no_of_trades,total_turnover
2023-09-01,2408.0,2425.7,2401.3,2413.05,723207,28637,1745524979.0
2023-08-31,2420.05,2425.9,2400.0,2406.9,241991,24786,583796528.0
2023-08-30,2430.3,2443.25,2415.05,2418.3,923878,11469,2240737229.0
2023-08-29,2447.0,2452.15,2408.45,2420.25,220154,15626,533847632.0
2023-08-28,2474.0,2483.5,2432.0,2442.55,349403,27389,861088955.0
2023-08-25,2454.0,2505.0,2443.95,2469.95,1212903,43650,3000316457.0
2023-08-24,2542.0,2542.0,2471.6,2478.65,302604,27085,758106823.0
2023-08-23,2527.95,2542.4,2518.05,2523.15,157329,9054,397834381.0
2023-08-22,2518.25,2537.45,2498.55,2519.0,115990,11005,292069317.0
2023-08-21,2531.0,2554.9,2513.55,2518.25,156076,10454,394781304.0
2023-08-18,2532.0,2577.0,2508.5,2556.7,1144311,40407,2917700653.0
2023-08-17,2568.0,2577.95,2532.2,2537.75,139614,10379,356602730.0
2023-08-16,2556.65,2582.15,2550.65,2574.9,87871,6679,225836532.0
2023-08-14,2533.05,2582.0,2524.2,2576.75,407900,30640,1044300055.0
2023-08-11,2535.45,2558.3,2512.1,2548.0,297470,14039,754167255.0
2023-08-10,2527.0,2550.0,2508.8,2535.65,200827,9920,508062656.0
2023-08-09,2507.0,2529.4,2481.0,2523.55,212798,13332,529922898.0
2023-08-08,2525.3,2534.6,2499.45,2505.65,151755,10346,381388711.0
2023-08-07,2515.0,2528.35,2505.05,2523.45,293130,16805,738300225.0
2023-08-04,2485.0,2517.2,2472.0,2510.15,709795,28046,1778028541.0
2023-08-03,2471.45,2499.9,2458.0,2474.95,210947,21250,521575413.0
2023-08-02,2500.0,2511.8,2463.2,2486.35,184490,13167,458313937.0
2023-08-01,2547.85,2559.0,2505.9,2512.65,170213,13065,429795370.0
2023-07-31,2527.9,2553.65,2518.75,2547.85,85020,8241,215652081.0
2023-07-28,2509.05,2541.9,2501.0,2527.6,644967,34907,1627252518.0
2023-07-27,2529.0,2538.0,2491.45,2506.3,101139,9612,254200206.0
2023-07-26,2480.1,2547.25,2480.1,2525.7,132959,11970,335484443.0
2023-07-25,2491.5,2505.0,2480.05,2484.7,199238,19241,496611887.0
2023-07-24,2484.0,2514.8,2469.55,2487.55,228305,18133,568755393.0
2023-07-21,2603.0,2613.8,2523.35,2536.2,896988,43072,2282470009.0
2023-07-20,2589.0,2632.0,2582.0,2619.8,400680,17951,1047506686.0
2023-07-19,2832.0,2855.0,2796.45,2840.0,782335,43098,2210750580.0
2023-07-18,2812.05,2838.0,2794.0,2822.4,364444,19866,1025382290.0
2023-07-17,2746.7,2816.0,2728.55,2796.4,453640,21402,1261260813.0
2023-07-14,2751.05,2760.8,2723.75,2738.9,499323,26100,1367492537.0
2023-07-13,2780.9,2799.95,2737.75,2743.15,261573,16173,727348871.0
2023-07-12,2769.85,2802.2,2762.0,2766.2,325221,21261,904395592.0
2023-07-11,2750.2,2769.85,2738.5,2764.3,527404,28533,1452188877.0
2023-07-10,2686.0,2755.0,2672.75,2735.15,1110570,69522,3032776263.0
2023-07-07,2632.8,2665.0,2627.4,2635.45,576768,31686,1524318808.0
2023-07-06,2576.0,2644.3,2576.0,2638.35,619409,34420,1627398339.0
2023-07-05,2600.55,2604.0,2575.7,2584.8,61768,6072,159831661.0
2023-07-04,2621.0,2626.5,2573.25,2588.25,189823,9444,492704194.0
2023-07-03,2553.2,2622.0,2553.2,2615.2,517214,35468,1341741605.0
2023-06-30,2540.05,2556.7,2533.0,2550.7,289824,19687,736851679.0
2023-06-28,2516.0,2537.25,2497.7,2529.35,171621,13923,433361502.0
2023-06-27,2501.0,2510.0,2486.4,2495.8,148922,11504,371576937.0
2023-06-26,2504.0,2515.9,2489.25,2494.2,197782,16762,494402155.0
2023-06-23,2530.0,2532.8,2511.1,2515.25,289996,22793,731088152.0
2023-06-22,2561.7,2572.9,2532.25,2535.6,61620,10185,157256573.0
2023-06-21,2556.35,2569.1,2547.95,2563.6,144710,9931,370509635.0
2023-06-20,2550.5,2564.0,2535.0,2546.75,171359,10217,436170042.0
2023-06-19,2582.2,2584.0,2543.4,2551.5,165566,10930,422572429.0
2023-06-16,2555.6,2581.0,2555.6,2575.4,150565,15481,387285641.0
2023-06-15,2547.05,2561.9,2535.2,2551.55,284440,23638,725287933.0
2023-06-14,2518.05,2555.0,2516.6,2552.6,196737,18495,500277885.0
2023-06-13,2490.75,2523.3,2486.25,2520.4,205509,14771,515971807.0
2023-06-12,2478.0,2489.0,2465.1,2483.1,75549,9576,187307207.0
2023-06-09,2495.05,2508.1,2478.05,2481.9,169640,16518,422955876.0
2023-06-08,2502.4,2516.0,2491.0,2499.8,136486,11246,341673723.0
2023-06-07,2486.1,2499.55,2472.35,2497.55,211341,21369,525066853.0
2023-06-06,2481.3,2490.1,2462.55,2480.25,115547,9365,285611287.0
2023-06-05,2465.1,2483.7,2458.1,2476.8,119029,10689,293754986.0
2023-06-02,2475.0,2482.8,2451.05,2454.95,101224,10332,249045889.0
2023-06-01,2478.0,2484.45,2457.95,2462.05,240274,19120,593528130.0
2023-05-31,2506.95,2508.95,2461.7,2474.7,205076,13789,509126127.0
2023-05-30,2520.0,2537.45,2513.9,2519.4,146443,13232,369828813.0
2023-05-29,2519.0,2530.0,2506.95,2519.8,416211,26445,1048419128.0
2023-05-26,2453.6,2510.0,2449.15,2506.55,261121,18211,650048628.0
2023-05-25,2433.5,2448.45,2415.7,2438.55,186194,9965,451284584.0
2023-05-24,2446.6,2463.0,2433.3,2437.05,154319,8827,377430674.0
2023-05-23,2465.0,2468.25,2451.85,2454.1,87497,8510,215152697.0
2023-05-22,2430.0,2465.0,2430.0,2454.5,144136,15497,353896352.0
2023-05-19,2432.7,2445.75,2419.55,2442.8,54880,7760,133499283.0
2023-05-18,2454.8,2456.1,2428.0,2433.85,56823,7246,138888551.0
2023-05-17,2460.35,2463.7,2429.2,2438.8,158298,17831,386976094.0
2023-05-16,2496.0,2498.0,2451.0,2453.85,83298,9390,206038374.0
2023-05-15,2486.0,2503.75,2472.6,2488.15,67628,8929,168389335.0
2023-05-12,2477.0,2488.0,2456.55,2484.1,61427,7470,151831530.0
2023-05-11,2499.5,2509.0,2473.8,2478.3,98850,8888,246451593.0
2023-05-10,2485.6,2499.9,2481.5,2496.3,99083,8503,246977830.0
2023-05-09,2475.0,2486.95,2463.5,2479.15,65220,8186,161493202.0
2023-05-08,2450.95,2483.5,2444.85,2471.35,92596,9968,228479425.0
2023-05-05,2444.0,2461.7,2435.75,2441.3,81483,8040,199421253.0
2023-05-04,2423.4,2452.25,2414.25,2447.8,88436,8704,215402032.0
2023-05-03,2447.0,2447.0,2413.35,2419.8,89389,8062,216536547.0
2023-05-02,2440.0,2446.0,2428.75,2441.05,145848,10183,355631344.0
2023-04-28,2379.85,2424.0,2379.8,2420.2,394972,29566,950534937.0
2023-04-27,2365.0,2383.0,2364.0,2377.5,85772,8971,203482685.0
2023-04-26,2379.8,2381.5,2353.85,2362.05,145620,14327,344157688.0
2023-04-25,2368.8,2381.0,2350.35,2375.1,92349,9498,218366072.0
2023-04-24,2365.0,2382.9,2348.7,2357.15,253679,16359,598757194.0
2023-04-21,2348.05,2360.85,2338.0,2348.9,99384,10350,233394736.0
2023-04-20,2350.2,2359.0,2333.0,2345.7,140197,11701,328518857.0
2023-04-19,2337.0,2358.0,2332.25,2351.65,96087,10274,225737352.0
2023-04-18,2370.7,2376.1,2326.0,2340.05,151805,12554,355228252.0
2023-04-17,2415.0,2415.0,2349.2,2366.8,294432,21456,697441881.0
2023-04-13,2350.0,2365.9,2342.15,2355.65,212068,11164,499591234.0
2023-04-12,2336.3,2368.25,2330.05,2346.4,198164,14576,465513629.0
2023-04-11,2330.0,2341.0,2324.0,2336.3,105010,10121,244980544.0
2023-04-10,2346.0,2350.4,2321.9,2324.6,93595,10420,218649906.0
2023-04-06,2320.0,2354.5,2318.05,2341.0,144642,12516,338714030.0
2023-04-05,2341.75,2346.6,2308.5,2325.5,258000,24490,599985052.0
2023-04-03,2345.1,2349.15,2315.0,2331.75,214215,23175,498683715.0
2023-03-31,2256.0,2343.0,2254.55,2331.05,617169,47619,1427570998.0
2023-03-29,2241.9,2245.0,2211.25,2235.25,159031,18790,354153564.0
2023-03-28,2241.25,2256.0,2237.5,2247.95,113718,12073,255557412.0
2023-03-27,2215.5,2254.0,2200.5,2237.5,315446,27743,705583440.0
2023-03-24,2247.6,2250.0,2198.0,2203.5,178216,19626,396181597.0
2023-03-23,2270.0,2270.0,2243.75,2247.55,208447,23804,469806607.0
2023-03-22,2280.1,2291.3,2270.0,2276.65,230717,21747,526280558.0
2023-03-21,2222.0,2273.85,2218.0,2270.05,441746,34843,996233800.0
2023-03-20,2223.0,2223.0,2180.0,2201.6,225747,23058,495508896.0
2023-03-17,2249.0,2251.55,2212.9,2223.05,366281,39612,815796828.0
2023-03-16,2237.05,2254.95,2202.3,2226.05,253732,25079,566404789.0
2023-03-15,2284.9,2299.0,2228.0,2236.85,422737,54739,955744958.0
2023-03-14,2281.15,2305.0,2269.65,2276.5,329326,34355,752604712.0
2023-03-13,2328.0,2344.0,2275.0,2284.9,330968,41618,764175181.0
2023-03-10,2343.3,2343.3,2315.2,2323.15,337306,40621,783858438.0
2023-03-09,2419.9,2419.9,2356.15,2360.15,299619,32243,711834373.0
2023-03-08,2401.2,2420.0,2386.45,2417.55,99782,10958,239996738.0
2023-03-06,2395.0,2424.5,2395.0,2407.8,168847,12288,407820320.0
2023-03-03,2344.0,2393.0,2340.9,2385.05,266949,24156,632444717.0
2023-03-02,2331.0,2350.8,2321.7,2327.85,89972,11652,210050938.0
2023-03-01,2342.2,2345.5,2323.55,2343.25,183724,20479,429335100.0
2023-02-28,2375.0,2375.0,2314.75,2321.95,300235,33265,701715722.0
2023-02-27,2378.6,2389.0,2352.45,2369.1,247454,25999,585657205.0
2023-02-24,2375.0,2395.6,2368.65,2385.8,249650,21011,594407197.0
2023-02-23,2376.0,2394.95,2361.5,2367.55,265844,21661,633063997.0
2023-02-22,2428.0,2430.0,2376.05,2379.0,288637,27831,691379146.0
2023-02-21,2421.0,2446.0,2412.45,2434.5,167774,17513,407475269.0
2023-02-20,2440.4,2449.45,2410.35,2415.3,221415,18929,537833385.0
2023-02-17,2424.95,2446.9,2410.6,2439.85,105936,12547,257727477.0
2023-02-16,2450.0,2463.0,2425.0,2429.65,277368,17228,676706103.0
2023-02-15,2387.8,2437.0,2375.0,2430.1,367072,18591,887567164.0
2023-02-14,2325.2,2381.0,2324.0,2377.4,124813,13863,294759054.0
2023-02-13,2337.6,2350.0,2314.05,2322.75,79836,10263,185668775.0
2023-02-10,2357.0,2357.0,2321.6,2336.35,127318,13086,296994162.0
2023-02-09,2357.35,2370.8,2334.05,2355.4,88852,11108,209151379.0
2023-02-08,2311.3,2359.6,2307.15,2351.8,268850,25015,629993337.0
2023-02-07,2312.0,2327.0,2293.1,2305.9,225094,29368,520368465.0
2023-02-06,2325.0,2325.0,2306.75,2311.5,206263,30862,476977956.0
2023-02-03,2345.0,2347.9,2293.2,2329.05,148804,14978,344794863.0
2023-02-02,2325.0,2347.7,2311.35,2326.8,104181,12844,242172440.0
2023-02-01,2380.0,2380.9,2305.0,2338.05,573669,34753,1349615723.0
2023-01-31,2385.0,2386.1,2341.7,2353.9,100296,10412,236202157.0
2023-01-30,2337.75,2369.4,2301.15,2351.3,1392194,29192,3270029101.0
2023-01-27,2381.95,2388.05,2312.1,2337.75,452582,59632,1056593836.0
2023-01-25,2410.0,2414.8,2381.0,2382.95,103914,14987,248767350.0
2023-01-24,2432.5,2443.9,2388.65,2415.15,349349,15122,844714431.0
2023-01-23,2450.0,2466.0,2426.0,2429.6,213860,19969,522144618.0
2023-01-20,2481.7,2481.7,2438.1,2442.7,174012,11317,427175042.0
2023-01-19,2474.2,2480.95,2457.5,2471.1,201558,11803,498732427.0
2023-01-18,2479.0,2491.5,2460.45,2474.6,126814,7526,314464125.0
2023-01-17,2453.15,2483.5,2452.0,2478.55,186970,13442,461089559.0
2023-01-16,2474.9,2479.75,2436.05,2444.7,140006,10360,343643160.0
2023-01-13,2468.6,2473.2,2434.8,2467.35,248982,25804,610790582.0
2023-01-12,2525.0,2531.9,2465.65,2472.1,185343,16171,460839038.0
2023-01-11,2555.2,2558.2,2522.0,2525.5,127795,11916,323932292.0
2023-01-10,2604.05,2605.0,2546.05,2557.95,152642,12735,392499608.0
