date,open_price,high_price,low_price,close_price,no_of_shares,no_of_trades,total_turnover
2024-03-19,4055.65,4055.7,3965.9,3977.55,25582198,41364,103110081050.0
2024-03-18,4217.5,4254.45,4116.7,4144.75,39490,9176,165646925.0
2024-03-15,4202.85,4238.8,4177.0,4217.5,106409,7584,448049439.0
2024-03-14,4143.05,4213.7,4086.8,4207.15,50198,5222,208244388.0
2024-03-13,4200.05,4241.05,4132.8,4148.4,46250,5633,193624166.0
2024-03-12,4117.3,4229.3,4117.3,4191.35,99915,7805,419665945.0
2024-03-11,4080.35,4153.05,4080.35,4121.5,105726,8750,436282504.0
2024-03-07,4060.1,4124.0,4039.0,4110.1,227716,15751,933456418.0
2024-03-06,4016.15,4071.95,3959.35,4065.3,70501,5841,282446021.0
2024-03-05,4060.0,4062.0,3980.5,4011.35,120472,10784,483851435.0
2024-03-04,4095.45,4114.1,4075.45,4081.6,108134,5352,442116257.0
2024-03-02,4110.05,4127.8,4094.05,4106.9,7030,1576,28885943.0
2024-03-01,4095.4,4139.9,4087.85,4096.3,120954,9329,496613630.0
2024-02-29,4100.0,4138.0,4068.8,4092.15,30529,3727,125299497.0
2024-02-28,4103.0,4154.25,4091.3,4116.4,33404,4110,137931525.0
2024-02-27,3999.8,4124.65,3997.05,4102.8,334830,5170,1362519814.0
2024-02-26,4039.0,4050.85,3983.3,4000.4,19901,2847,79662266.0
2024-02-23,4121.05,4128.95,4045.5,4051.95,171593,11165,697729792.0
2024-02-22,3968.35,4093.8,3968.35,4086.45,31762,3746,128010657.0
2024-02-21,4018.85,4063.0,3980.0,3989.3,24380,3703,98051738.0
2024-02-20,4089.9,4098.85,4011.1,4029.95,30284,10021,122590178.0
2024-02-19,4119.15,4121.65,4055.1,4101.6,56840,7146,232450735.0
2024-02-16,4112.05,4147.0,4100.9,4129.2,132816,10303,547656019.0
2024-02-15,4122.3,4145.0,4081.7,4102.0,39303,5405,161370639.0
2024-02-14,4102.05,4114.5,4049.55,4101.0,15211,2343,62176191.0
2024-02-13,4120.05,4169.35,4082.4,4149.15,21924,2625,90499036.0
2024-02-12,4130.9,4159.35,4106.1,4119.05,57361,7806,236858643.0
2024-02-09,4130.0,4184.55,4098.4,4134.25,202275,20214,836056072.0
2024-02-08,4090.0,4157.6,4085.75,4135.55,39399,4281,162629768.0
2024-02-07,4140.15,4156.05,4072.85,4083.2,271054,4875,1107340388.0
2024-02-06,4000.0,4149.75,3987.1,4133.45,107328,13756,441063546.0
2024-02-05,3973.6,4020.0,3960.45,3972.75,126912,16261,507584198.0
2024-02-02,3860.0,3982.05,3860.0,3966.35,178429,16918,704592280.0
2024-02-01,3816.2,3904.7,3805.0,3851.45,780437,5552,2991675409.0
2024-01-31,3804.15,3834.9,3797.0,3814.75,32384,3492,123488243.0
2024-01-30,3801.5,3845.75,3786.0,3799.1,272018,6833,1039853075.0
2024-01-29,3807.85,3820.5,3782.0,3801.35,251247,3288,956728086.0
2024-01-25,3836.8,3855.0,3780.0,3808.2,1089054,25350,4158031935.0
2024-01-24,3862.2,3881.4,3805.0,3848.0,408405,11654,1570174476.0
2024-01-23,3900.0,3933.0,3844.25,3861.9,51991,4344,201999060.0
2024-01-20,3945.45,3953.95,3857.0,3860.6,21266,2331,82914335.0
2024-01-19,3930.0,3963.0,3917.4,3942.25,562002,25902,2214208987.0
2024-01-18,3890.2,3908.0,3862.0,3903.5,99423,6246,386703645.0
2024-01-17,3835.85,3910.0,3818.1,3884.15,41328,3964,160392507.0
2024-01-16,3902.25,3902.25,3855.25,3861.0,25447,2776,98588372.0
2024-01-15,3952.45,3965.0,3885.0,3902.4,89116,9790,348936211.0
2024-01-12,3843.95,3905.75,3820.6,3881.7,1168288,49772,4537087140.0
2024-01-11,3723.0,3772.0,3708.0,3736.2,205186,10641,767296173.0
2024-01-10,3690.15,3730.0,3688.0,3713.7,99268,8875,368410235.0
2024-01-09,3718.85,3752.1,3683.15,3690.15,87204,5066,324196986.0
2024-01-08,3737.75,3738.15,3671.05,3677.7,26313,3868,97279416.0
2024-01-05,3671.2,3746.9,3671.2,3737.75,226503,17793,844075556.0
2024-01-04,3700.0,3719.15,3651.55,3667.0,113458,10057,415967713.0
2024-01-03,3770.0,3770.0,3688.2,3691.55,101894,15635,378093099.0
2024-01-02,3814.4,3814.4,3766.45,3783.25,28298,3037,107153807.0
2024-01-01,3792.0,3831.9,3772.8,3810.6,68853,8634,261891493.0
2023-12-29,3797.85,3822.95,3766.05,3794.95,105711,13393,401437162.0
2023-12-28,3822.1,3838.25,3793.75,3801.05,29256,3578,111654151.0
2023-12-27,3795.55,3818.0,3768.1,3810.8,28290,3086,107321160.0
2023-12-26,3780.1,3833.85,3780.1,3794.6,70216,9316,267201500.0
2023-12-22,3796.3,3845.95,3762.7,3825.3,127163,12697,484105887.0
2023-12-21,3734.4,3805.0,3734.4,3789.45,90556,10282,342380307.0
2023-12-20,3821.6,3898.85,3768.0,3780.35,60720,6313,233334078.0
2023-12-19,3841.4,3852.0,3791.0,3812.1,54142,4932,206514357.0
2023-12-18,3860.0,3928.95,3831.2,3858.0,73334,7352,283915214.0
2023-12-15,3660.2,3894.05,3660.2,3860.05,272428,22523,1036886420.0
2023-12-14,3620.25,3676.35,3620.25,3666.6,246373,24524,902595185.0
2023-12-13,3641.0,3650.0,3563.05,3593.75,115769,12438,416933828.0
2023-12-12,3640.0,3699.0,3632.2,3672.05,77392,10223,284043150.0
2023-12-11,3626.4,3652.7,3623.0,3642.2,22168,2581,80622850.0
2023-12-08,3620.15,3644.0,3601.15,3626.4,274344,20588,994482919.0
2023-12-07,3616.95,3631.0,3592.35,3616.7,37043,3410,133935969.0
2023-12-06,3530.45,3612.4,3526.9,3603.35,48863,4533,174710708.0
2023-12-05,3537.0,3537.0,3503.0,3529.9,77724,4988,273698116.0
2023-12-04,3533.05,3545.0,3499.0,3509.65,48292,3638,169643146.0
2023-12-01,3495.1,3517.15,3490.0,3509.6,441821,21656,1548744369.0
2023-11-30,3507.45,3515.0,3481.3,3493.4,46364,3733,162276134.0
2023-11-29,3475.15,3517.0,3475.15,3513.1,98285,9376,344362301.0
2023-11-28,3453.0,3480.0,3431.6,3470.45,58924,7584,203350697.0
2023-11-24,3499.0,3504.9,3452.25,3457.6,365537,26628,1269390530.0
2023-11-23,3539.75,3543.4,3499.0,3508.95,196038,16153,688384598.0
2023-11-22,3492.05,3532.45,3481.0,3529.85,114862,12085,403104840.0
2023-11-21,3523.0,3539.4,3502.0,3510.3,48656,5370,171650265.0
2023-11-20,3493.95,3533.1,3493.0,3519.3,80442,10863,283000457.0
2023-11-17,3518.95,3524.5,3494.05,3502.65,271375,23780,953363687.0
2023-11-16,3467.0,3529.0,3415.5,3498.0,169895,11085,593216649.0
2023-11-15,3385.1,3413.0,3360.0,3399.3,128174,10535,434611031.0
2023-11-13,3350.0,3357.0,3327.0,3331.7,32989,6514,109988396.0
2023-11-12,3359.95,3360.0,3340.0,3358.25,8197,1569,27517478.0
2023-11-10,3343.95,3347.0,3322.35,3332.8,253510,17372,844466100.0
2023-11-09,3391.0,3392.5,3343.0,3348.25,35061,3698,118001811.0
2023-11-08,3377.95,3402.0,3371.85,3380.75,68334,5776,231740717.0
2023-11-07,3385.0,3404.55,3366.05,3370.1,38446,5345,130068916.0
2023-11-06,3364.0,3393.65,3360.0,3385.35,14209,2051,47964727.0
2023-11-03,3387.4,3387.4,3345.95,3350.85,124559,11227,418644964.0
2023-11-02,3341.55,3375.0,3341.55,3359.95,39442,5420,132700190.0
2023-11-01,3354.75,3371.9,3313.0,3332.55,16067,2819,53815246.0
2023-10-31,3386.05,3398.3,3350.55,3368.2,47077,6781,158382116.0
2023-10-30,3354.0,3382.9,3333.25,3378.95,17188,2274,57874657.0
2023-10-27,3357.9,3363.05,3338.5,3350.55,342615,23885,1148772968.0
2023-10-26,3369.85,3372.5,3330.4,3337.75,155481,7442,519438386.0
2023-10-25,3399.95,3425.9,3377.0,3389.85,32271,3979,109722840.0
2023-10-23,3475.0,3480.1,3401.7,3409.0,26553,4465,91358531.0
2023-10-20,3454.7,3500.45,3444.05,3494.25,391507,19967,1362112087.0
2023-10-19,3473.95,3478.35,3451.85,3454.75,216685,4389,750405517.0
2023-10-18,3507.1,3523.55,3485.0,3487.15,35991,4011,126078062.0
2023-10-17,3536.95,3536.95,3503.35,3506.65,79395,9268,279198214.0
2023-10-16,3564.95,3574.95,3517.75,3524.15,41613,5565,147273674.0
2023-10-13,3529.95,3579.2,3525.0,3570.3,326628,22207,1165145640.0
2023-10-12,3585.0,3588.75,3539.0,3542.25,205521,23545,731100403.0
2023-10-11,3664.0,3664.0,3606.0,3610.2,530680,10655,1921424557.0
2023-10-10,3639.95,3650.0,3601.9,3629.2,57937,5992,209977655.0
2023-10-09,3654.0,3680.0,3630.0,3637.25,136192,11229,497582989.0
2023-10-06,3590.0,3634.25,3576.95,3620.2,251185,17693,906984520.0
2023-10-05,3557.95,3624.0,3553.65,3589.1,64884,6492,232739541.0
2023-10-04,3485.6,3546.0,3477.0,3536.65,282695,8597,989863233.0
2023-10-03,3531.05,3534.75,3480.0,3515.25,110749,9261,388454130.0
2023-09-29,3535.0,3568.0,3506.0,3530.75,83502,10470,295737752.0
2023-09-28,3599.95,3602.55,3528.8,3537.25,374575,3962,1341670282.0
2023-09-27,3595.95,3613.0,3555.6,3587.65,26350,3159,94553640.0
2023-09-26,3577.4,3593.1,3536.35,3583.15,113520,10717,404521658.0
2023-09-25,3599.9,3611.0,3560.05,3577.45,84429,5782,302162525.0
2023-09-22,3580.05,3633.05,3564.55,3602.65,32498,4575,117094383.0
2023-09-21,3590.0,3604.25,3528.1,3583.95,103196,11587,367178616.0
2023-09-20,3561.05,3625.0,3561.05,3606.55,32742,3720,118284648.0
2023-09-18,3583.95,3618.95,3574.05,3604.9,85875,9548,309509671.0
2023-09-15,3562.0,3606.5,3562.0,3599.85,49097,4493,176298288.0
2023-09-14,3567.85,3597.65,3546.05,3559.15,24854,2660,88612469.0
2023-09-13,3562.55,3588.0,3545.05,3565.55,36826,3805,131307891.0
2023-09-12,3485.05,3589.85,3484.05,3580.6,102261,8759,362519971.0
2023-09-11,3451.15,3484.5,3445.1,3479.35,93745,10436,325474339.0
2023-09-08,3445.05,3463.5,3435.1,3443.25,189880,14305,654153192.0
2023-09-07,3445.95,3462.0,3423.0,3455.55,37771,6066,130024526.0
2023-09-06,3429.55,3443.6,3400.0,3429.85,36225,3001,124128491.0
2023-09-05,3417.85,3447.0,3406.0,3427.85,41368,3635,142132473.0
2023-09-04,3371.05,3432.55,3370.05,3417.85,36795,3473,125239946.0
2023-09-01,3359.05,3389.0,3357.05,3379.2,47394,6585,160149478.0
2023-08-31,3392.2,3416.5,3345.0,3357.05,25911,2894,87549899.0
2023-08-30,3390.0,3408.65,3382.05,3390.05,116058,7842,394462612.0
2023-08-29,3376.05,3389.4,3366.0,3377.65,63180,4732,213367652.0
2023-08-28,3386.05,3391.8,3360.0,3375.0,82413,7090,278167930.0
2023-08-25,3375.0,3385.0,3350.0,3380.6,155554,12857,524292994.0
2023-08-24,3405.0,3413.55,3378.35,3388.8,101202,10422,343278515.0
2023-08-23,3383.3,3401.9,3375.9,3399.45,130854,7017,444033137.0
2023-08-22,3401.75,3410.0,3366.0,3383.25,69816,6468,236059987.0
2023-08-21,3367.0,3409.0,3366.95,3401.75,62020,6538,210510355.0
2023-08-18,3411.3,3412.5,3350.0,3367.65,584952,29375,1971799736.0
2023-08-17,3457.55,3461.0,3414.0,3441.35,62318,6040,213944148.0
2023-08-16,3455.0,3465.05,3434.0,3457.55,38718,5343,133627789.0
2023-08-14,3425.05,3454.5,3410.3,3449.85,88531,9633,303640525.0
2023-08-11,3440.0,3466.4,3415.0,3449.35,121004,8501,417078021.0
2023-08-10,3444.05,3455.0,3431.0,3443.45,85997,7887,296172486.0
2023-08-09,3469.0,3469.0,3425.0,3464.0,53047,3237,183203756.0
2023-08-08,3483.85,3487.5,3457.1,3469.85,81770,5750,283833441.0
2023-08-07,3443.0,3487.75,3442.0,3483.75,48564,4574,168026677.0
2023-08-04,3391.1,3470.15,3391.1,3442.3,73311,4643,252479327.0
2023-08-03,3425.0,3432.7,3367.3,3399.7,89034,9061,302720708.0
2023-08-02,3417.6,3446.7,3415.0,3440.65,59774,4485,205435434.0
2023-08-01,3408.15,3461.0,3408.15,3450.85,28181,3106,97045761.0
2023-07-31,3356.05,3426.0,3356.05,3421.1,29183,3273,99369805.0
2023-07-28,3389.85,3389.85,3331.0,3355.35,97335,7525,326267006.0
2023-07-27,3385.05,3410.75,3385.05,3396.15,36192,3790,122863241.0
2023-07-26,3385.05,3421.75,3384.9,3387.0,21902,2363,74450807.0
2023-07-25,3394.2,3406.75,3382.0,3399.05,17319,2050,58810819.0
2023-07-24,3374.0,3413.4,3371.0,3394.2,71143,9912,241550910.0
2023-07-21,3423.95,3435.0,3357.7,3369.6,88718,8158,300562161.0
2023-07-20,3457.0,3478.5,3436.0,3462.35,72310,9476,249640176.0
2023-07-19,3495.05,3516.0,3446.2,3471.0,94660,11038,329331528.0
2023-07-18,3486.0,3525.0,3464.0,3499.8,81733,7760,285633820.0
2023-07-17,3512.0,3549.0,3477.5,3491.95,76509,9796,268752950.0
2023-07-14,3360.3,3524.0,3352.05,3512.0,392060,48018,1352193002.0
2023-07-13,3276.0,3366.0,3273.05,3340.65,268661,30919,896810222.0
2023-07-12,3275.15,3290.35,3250.0,3260.2,31535,3684,103074971.0
2023-07-11,3294.0,3294.0,3261.0,3271.85,82603,8276,270599426.0
2023-07-10,3326.1,3326.1,3265.0,3272.3,37435,6454,123030650.0
2023-07-07,3300.85,3356.4,3300.85,3325.7,60304,7210,201122954.0
2023-07-06,3300.0,3327.0,3300.0,3322.85,60702,8494,201208793.0
2023-07-05,3312.05,3329.0,3305.0,3320.5,27434,3120,91053723.0
2023-07-04,3294.0,3314.85,3275.0,3308.0,37920,3884,125104534.0
2023-07-03,3306.7,3318.65,3267.0,3271.4,45336,4671,149056591.0
2023-06-30,3215.0,3309.6,3215.0,3300.5,128775,10885,422929431.0
2023-06-28,3203.05,3231.0,3193.2,3214.75,46412,3400,149400109.0
2023-06-27,3200.0,3209.7,3183.0,3196.6,66914,7430,213754133.0
2023-06-26,3202.0,3210.25,3172.45,3189.9,115935,11157,369981377.0
2023-06-23,3236.0,3247.0,3209.0,3217.45,169294,12909,545114486.0
2023-06-22,3265.95,3267.0,3231.85,3238.85,85493,7324,277669557.0
2023-06-21,3240.05,3261.0,3224.5,3257.45,34640,2372,112410177.0
2023-06-20,3214.0,3232.0,3201.6,3227.2,55192,3009,177838485.0
2023-06-19,3175.3,3215.0,3173.0,3209.65,88241,12117,281814917.0
2023-06-16,3203.95,3203.95,3156.2,3175.25,151310,12201,480482613.0
2023-06-15,3240.05,3245.45,3211.0,3216.25,133137,13562,429840663.0
2023-06-14,3241.05,3255.75,3226.0,3251.75,120224,7500,390349711.0
2023-06-13,3256.0,3265.0,3240.6,3243.8,111746,9983,363393442.0
2023-06-12,3210.05,3254.3,3210.05,3248.55,95226,8501,308479882.0
2023-06-09,3245.05,3249.95,3207.0,3210.45,137471,7523,442554903.0
2023-06-08,3269.95,3270.0,3233.1,3236.15,63206,6592,205116777.0
2023-06-07,3237.05,3278.8,3237.05,3274.6,109708,8187,357809287.0
2023-06-06,3289.0,3289.0,3221.4,3234.15,150482,22300,486754488.0
2023-06-05,3313.0,3325.85,3285.0,3289.6,35207,3679,116148703.0
2023-06-02,3316.2,3336.75,3296.6,3304.4,22900,2616,75837518.0
2023-06-01,3310.0,3339.8,3295.0,3323.3,62779,8547,208842347.0
2023-05-31,3314.8,3327.55,3271.0,3291.0,28339,3825,93591877.0
2023-05-30,3317.0,3326.3,3302.0,3314.8,39929,2902,132230514.0
2023-05-29,3355.0,3372.95,3312.85,3319.45,62538,8862,208698647.0
2023-05-26,3288.05,3339.0,3288.05,3329.0,66787,8296,221411296.0
2023-05-25,3290.0,3305.65,3267.85,3294.75,30397,4190,99886715.0
2023-05-24,3268.0,3317.35,3268.0,3301.05,11292,1757,37280806.0
2023-05-23,3308.0,3328.95,3290.45,3295.7,32867,4121,108862638.0
2023-05-22,3222.85,3308.0,3218.15,3297.95,37822,4470,123504631.0
2023-05-19,3204.0,3233.95,3202.1,3221.75,38600,5784,124287601.0
2023-05-18,3215.05,3225.85,3196.0,3199.95,58500,9016,187340453.0
2023-05-17,3251.0,3272.45,3198.65,3209.1,21459,3153,69053923.0
2023-05-16,3262.0,3283.9,3250.75,3257.0,20043,2159,65483727.0
2023-05-15,3280.5,3292.75,3249.15,3253.15,20898,2506,68414075.0
2023-05-12,3281.5,3290.0,3259.35,3273.75,19204,2402,62870824.0
2023-05-11,3306.0,3309.0,3272.5,3281.5,22830,2796,75221472.0
2023-05-10,3288.0,3306.3,3268.0,3285.95,62216,7228,204474728.0
2023-05-09,3247.0,3298.2,3246.5,3283.9,23799,2548,77666371.0
2023-05-08,3230.85,3253.0,3230.85,3249.95,53011,7380,171928987.0
2023-05-05,3220.3,3242.9,3210.0,3230.85,23445,2366,75625948.0
2023-05-04,3191.95,3224.5,3181.0,3220.35,74186,9026,238096772.0
2023-05-03,3209.05,3215.75,3174.05,3180.3,53799,5090,171400637.0
2023-05-02,3217.0,3232.1,3211.0,3219.2,69567,5789,224348085.0
2023-04-28,3208.0,3227.2,3197.15,3216.0,51644,7642,165887743.0
2023-04-27,3200.0,3200.0,3171.0,3187.1,80128,8377,255056114.0
2023-04-26,3176.0,3207.0,3176.0,3199.7,40943,3252,130958840.0
2023-04-25,3180.0,3190.85,3148.9,3175.3,76223,4310,242379184.0
2023-04-24,3151.0,3180.6,3126.6,3174.15,122196,8349,386831289.0
2023-04-21,3101.0,3165.75,3101.0,3161.65,58734,4846,183883212.0
2023-04-20,3100.0,3112.95,3079.0,3104.45,76175,6102,235829727.0
2023-04-19,3126.0,3132.05,3072.35,3088.7,185687,18011,576077513.0
2023-04-18,3148.05,3155.8,3111.3,3131.3,151970,14945,475124535.0
2023-04-17,3150.0,3163.35,3070.3,3139.6,191858,25041,597055252.0
2023-04-13,3210.05,3226.0,3181.05,3189.85,232961,19005,743596498.0
2023-04-12,3218.0,3259.95,3200.0,3242.1,126563,10530,408876015.0
2023-04-11,3275.0,3275.0,3193.2,3214.25,103589,6406,334922131.0
2023-04-10,3217.0,3271.0,3215.55,3263.2,101932,10964,331500278.0
2023-04-06,3227.5,3256.9,3216.7,3221.7,139159,13767,448788526.0
2023-04-05,3190.0,3263.6,3185.75,3236.8,188173,14283,610590290.0
2023-04-03,3225.0,3225.0,3175.0,3199.25,29210,4550,93199024.0
2023-03-31,3191.0,3214.0,3153.0,3205.8,39813,5525,126645354.0
2023-03-29,3125.0,3149.0,3105.0,3138.1,25771,4775,80498692.0
2023-03-28,3122.0,3145.35,3110.0,3115.5,31013,3221,97119819.0
2023-03-27,3123.85,3151.95,3105.85,3120.1,77555,9873,243034596.0
2023-03-24,3145.0,3169.7,3108.8,3121.45,34882,3684,109728406.0
2023-03-23,3117.0,3144.0,3100.8,3124.0,26541,3337,82959804.0
2023-03-22,3121.35,3143.6,3106.1,3130.7,33080,3839,103321407.0
2023-03-21,3145.0,3155.0,3097.0,3105.9,34240,4726,106776970.0
2023-03-20,3173.5,3173.5,3096.1,3141.2,52684,7155,164638388.0
2023-03-17,3151.0,3220.0,3145.0,3178.95,269767,8404,865105219.0
2023-03-16,3196.0,3219.0,3171.45,3184.75,52784,5704,168378568.0
2023-03-15,3242.55,3261.2,3191.0,3198.75,95877,11997,309269948.0
2023-03-14,3275.55,3304.0,3210.0,3216.85,240605,12660,785212525.0
2023-03-13,3331.05,3369.25,3272.0,3282.4,81352,10626,269753038.0
2023-03-10,3311.0,3337.0,3295.0,3331.05,54663,8424,181267303.0
2023-03-09,3389.7,3389.7,3329.0,3337.45,48171,4969,161437269.0
2023-03-08,3361.0,3395.0,3331.7,3389.7,30873,4102,103857706.0
2023-03-06,3356.0,3404.0,3356.0,3371.5,57870,8160,195768651.0
2023-03-03,3360.0,3360.0,3331.0,3342.75,15677,2451,52450462.0
2023-03-02,3369.95,3369.95,3318.0,3321.15,48727,8224,162339585.0
2023-03-01,3326.5,3389.05,3320.0,3385.85,48789,6825,164170191.0
2023-02-28,3331.85,3392.0,3300.05,3314.15,56090,8199,187294493.0
2023-02-27,3397.9,3397.9,3317.3,3331.85,30683,4839,102538295.0
2023-02-24,3421.2,3434.0,3382.55,3400.05,35329,5025,120504857.0
2023-02-23,3410.5,3453.75,3408.0,3414.1,41914,2914,143708371.0
2023-02-22,3424.9,3447.55,3395.1,3400.55,41593,4108,141951674.0
2023-02-21,3489.0,3507.95,3445.0,3449.4,102243,7199,355040918.0
2023-02-20,3506.0,3522.0,3475.2,3486.1,43050,4247,150288316.0
2023-02-17,3525.0,3536.75,3489.95,3499.65,50877,5763,178880468.0
2023-02-16,3530.0,3575.0,3526.0,3553.95,57676,5177,205257708.0
2023-02-15,3490.0,3525.0,3460.45,3518.9,30042,2915,104817763.0
2023-02-14,3499.0,3524.2,3496.1,3499.15,141270,7334,496833792.0
2023-02-13,3548.0,3548.0,3475.0,3482.75,26143,3210,91318851.0
2023-02-10,3512.05,3541.15,3506.65,3535.45,48411,6329,170787603.0
2023-02-09,3518.7,3547.95,3504.0,3541.15,32844,4072,116012972.0
2023-02-08,3472.0,3539.5,3472.0,3518.7,50900,5534,179372548.0
2023-02-07,3464.0,3492.0,3460.15,3470.65,80033,7769,278383431.0
2023-02-06,3475.0,3475.0,3437.0,3460.0,21416,2691,74014041.0
2023-02-03,3492.6,3498.0,3452.45,3481.85,125650,13964,437663344.0
2023-02-02,3407.05,3468.3,3407.05,3461.95,48456,4402,167169809.0
2023-02-01,3380.0,3418.0,3355.6,3407.65,43182,4971,146056650.0
2023-01-31,3442.05,3444.85,3347.7,3357.45,79115,10257,267128032.0
2023-01-30,3413.55,3457.95,3387.15,3435.4,59893,5449,205165674.0
2023-01-27,3430.0,3447.0,3382.15,3410.4,91518,12412,312375428.0
2023-01-25,3425.0,3435.95,3405.7,3431.55,39744,3993,136038974.0
2023-01-24,3423.0,3451.75,3416.1,3435.85,55283,5550,189900569.0
2023-01-23,3375.3,3418.0,3358.0,3414.0,46966,4397,159169228.0
2023-01-20,3369.7,3393.8,3356.2,3361.65,46357,5393,156361413.0
2023-01-19,3380.0,3387.1,3360.55,3372.4,77208,8169,260735679.0
2023-01-18,3373.55,3407.65,3371.0,3390.55,107557,12500,364771643.0
2023-01-17,3334.0,3383.0,3319.75,3378.85,121563,11422,408618614.0
2023-01-16,3320.0,3352.4,3298.75,3334.4,64489,6825,214569463.0
2023-01-13,3349.0,3379.1,3305.2,3374.2,98757,11171,330952844.0
2023-01-12,3333.0,3350.0,3316.0,3334.6,83856,9799,279482316.0
2023-01-11,3289.0,3349.0,3272.0,3328.85,72414,7258,240989867.0
2023-01-10,3290.0,3292.5,3231.0,3286.2,94932,9569,309376487.0
