Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-January-2023,487.00,490.00,482.60,488.35,487.408998874029591292,202492,5094,98696423.00,52562,25.96,7.40,1.35
12-January-2023,493.05,495.00,482.35,485.65,486.252270206245652296,212756,5548,103453088.00,60888,28.62,12.65,-7.40
11-January-2023,480.50,493.40,480.50,491.35,487.923139681726850987,230431,4927,112432617.00,74236,32.22,12.90,10.85
10-January-2023,477.00,480.40,473.50,477.50,476.949509825065161532,162289,3684,77403659.00,47478,29.26,6.90,0.50
9-January-2023,469.25,474.10,466.45,470.65,471.229321157995083036,99655,2402,46960358.00,22481,22.56,7.65,1.40
6-January-2023,465.70,473.90,461.10,462.45,467.934997220106803963,214037,5629,100155403.00,65452,30.58,12.80,-3.25
5-January-2023,463.50,467.50,458.90,465.70,463.264696187971290385,148661,2877,68869393.00,25271,17.00,8.60,2.20
4-January-2023,477.85,477.85,460.00,461.30,465.420621878524246818,372420,8491,173331948.00,107481,28.86,17.85,-16.55
3-January-2023,487.00,488.20,478.65,480.00,483.732148600836281762,124360,3612,60156930.00,34360,27.63,9.55,-7.00
2-January-2023,475.00,490.90,475.00,487.00,485.146206109959651209,326156,5325,158233346.00,152622,46.79,15.90,12.00
