Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-October-2025,170.15,172.20,170.15,171.40,171.249594270178901357,1157174,7595,198165578.00,867482,74.97,2.05,1.25
6-October-2025,172.85,173.55,169.30,169.95,170.374638128102788919,1820741,13374,310208089.00,1058140,58.12,4.25,-2.90
3-October-2025,167.80,174.70,167.80,173.20,173.397530976006362712,2937112,15785,509287969.00,1384141,47.13,6.90,5.40
1-October-2025,168.70,169.80,166.05,167.50,167.535185580929993103,2058940,10207,344944895.00,1212617,58.90,3.75,-1.20
30-September-2025,169.50,170.25,168.35,168.70,169.158165782400346177,841187,9465,142293650.00,431794,51.33,1.90,-0.80
29-September-2025,167.45,170.25,167.45,169.05,169.280899625773463262,674725,9001,114218055.00,394622,58.49,2.80,1.60
26-September-2025,172.45,173.30,167.15,167.45,169.351691544687031088,663772,7098,112410911.00,300174,45.22,6.15,-5.00
25-September-2025,172.60,173.90,171.85,172.30,172.762893198547161542,1346330,25084,232595866.00,988627,73.43,2.05,-0.30
24-September-2025,173.40,174.35,172.40,172.70,173.388603866799676974,1010448,17126,175200168.00,585627,57.96,1.95,-0.70
23-September-2025,171.35,173.80,171.15,173.25,172.219334441562615461,1642861,13850,282932428.00,1149804,69.99,2.65,1.90
22-September-2025,170.40,172.20,170.40,171.35,171.380721278247961006,1093309,19884,187372085.00,827177,75.66,1.80,0.95
19-September-2025,171.90,172.60,170.50,171.50,171.220034402159124889,1040051,11888,178077568.00,728420,70.04,2.10,-0.40
18-September-2025,171.65,172.25,169.80,172.00,171.251676009531770781,1025203,13137,175567732.00,765696,74.69,2.45,0.35
17-September-2025,172.60,172.60,169.30,171.25,170.861730982012592164,1225524,12316,209395152.00,834819,68.12,3.30,-1.35
16-September-2025,168.60,172.30,168.60,172.00,170.899166500456640178,1714698,12435,293040459.00,1239516,72.29,3.70,3.40
15-September-2025,169.60,170.20,168.60,169.20,169.243885027920534460,1933165,18129,327176355.00,1413039,73.09,1.60,-0.40
12-September-2025,169.80,171.00,168.60,169.80,169.376985136490539561,1234298,7630,209061674.00,811522,65.75,2.40,0.00
11-September-2025,169.20,170.85,168.50,169.40,169.367562512829480054,657665,7289,111387118.00,335170,50.96,2.35,0.20
10-September-2025,169.15,170.70,168.30,169.35,169.354561460986691082,1843576,16874,312218005.00,1451396,78.73,2.40,0.20
9-September-2025,169.10,169.80,168.00,169.15,168.805590966730687081,1189204,14514,200744284.00,741070,62.32,1.80,0.05
8-September-2025,169.25,172.45,168.45,168.85,171.081334208961473781,1643011,17136,281088514.00,738097,44.92,4.00,-0.40
5-September-2025,166.80,168.00,165.95,167.65,166.970189537478703884,609853,7183,101827271.00,240633,39.46,2.05,0.85
4-September-2025,169.00,169.20,166.60,166.75,167.363299404980157221,1328191,12902,222290428.00,521572,39.27,2.60,-2.25
3-September-2025,158.45,168.00,158.45,167.80,165.460805800726457613,8779590,51020,1452678036.00,6217251,70.81,9.55,9.35
2-September-2025,155.75,159.05,155.50,158.45,158.054539572168521597,1582539,14955,250127473.00,1057095,66.80,3.55,2.70
1-September-2025,154.30,156.35,153.90,156.20,155.385146584044385458,430231,7400,66851507.00,172940,40.20,2.45,1.90
29-August-2025,154.25,155.20,153.00,154.45,154.325178103467531017,385029,6302,59419669.00,155775,40.46,2.20,0.20
28-August-2025,156.10,156.10,153.20,153.55,154.233485449653359591,725103,10223,111835163.00,319665,44.09,2.90,-2.55
26-August-2025,159.50,159.50,154.60,155.00,156.117178839054292252,1027421,15486,160398068.00,296069,28.82,4.90,-4.50
25-August-2025,159.00,160.35,158.65,159.60,159.668151814968903365,776129,12510,123923083.00,411315,53.00,1.70,0.60
22-August-2025,161.40,161.40,158.25,158.55,159.883586218229623137,511168,9077,81727373.00,265398,51.92,3.15,-2.85
21-August-2025,162.00,162.55,161.10,161.50,161.694091062951431170,2531809,15652,409378555.00,1906655,75.31,1.45,-0.50
20-August-2025,158.10,162.70,158.00,161.95,161.204584907535790411,996007,9653,160560895.00,472592,47.45,4.70,3.85
19-August-2025,158.30,159.50,156.75,159.10,158.313024734207738116,547420,7642,86663716.00,243543,44.49,2.75,0.80
18-August-2025,158.45,158.60,156.00,157.95,157.504008986388686858,1252561,13852,197283379.00,637664,50.91,2.60,-0.50
14-August-2025,160.15,162.00,154.90,155.30,156.825738003693710441,1151146,11400,180529321.00,681892,59.24,7.10,-4.85
13-August-2025,160.50,162.40,159.85,160.15,161.112641055320327469,1993101,15714,321113766.00,1245439,62.49,2.55,-0.35
12-August-2025,158.35,161.65,158.35,160.20,160.722707717625678357,2702852,17323,434409692.00,2099664,77.68,3.30,1.85
11-August-2025,157.90,160.00,157.05,158.85,157.997874955530801845,1371736,13127,216731373.00,1028284,74.96,2.95,0.95
8-August-2025,159.20,160.00,157.00,158.00,158.179181610427099962,731632,11375,115728951.00,380944,52.07,3.00,-1.20
7-August-2025,156.80,160.00,156.25,159.70,157.750335681492509737,930942,14534,146856413.00,486903,52.30,3.75,2.90
6-August-2025,159.60,159.85,157.80,158.70,158.716330113504360301,417517,8172,66266766.00,150416,36.03,2.05,-0.90
5-August-2025,159.60,160.15,158.20,159.60,159.374089812528472126,950491,15804,151483638.00,415616,43.73,1.95,0.00
4-August-2025,154.35,159.90,153.65,159.60,158.218088664140608536,1200553,18834,189949201.00,558156,46.49,6.25,5.25
1-August-2025,157.80,157.95,152.55,153.00,154.367951808349159342,860398,12828,132817877.00,374900,43.57,5.40,-4.80
31-July-2025,161.35,162.20,156.50,157.80,160.315446175697910564,1053251,12673,168852404.00,366070,34.76,5.70,-3.55
30-July-2025,161.10,162.85,161.05,161.35,161.800426496633019713,802351,10806,129820734.00,414094,51.61,1.80,0.25
29-July-2025,158.95,162.35,158.30,161.70,160.503029036644457424,631719,12210,101392813.00,276308,43.74,4.05,2.75
28-July-2025,161.40,162.30,159.05,159.65,160.782356935828292917,631727,14622,101570556.00,234659,37.15,3.25,-1.75
25-July-2025,163.70,163.70,160.80,161.40,161.634571019380145756,992201,10800,160373983.00,549185,55.35,2.90,-2.30
24-July-2025,162.75,164.70,162.75,163.45,163.723970153135871508,1230280,12423,201426326.00,736014,59.82,1.95,0.70
23-July-2025,163.10,164.15,161.90,162.80,163.036579479486008740,459930,5673,74985414.00,174354,37.91,2.25,-0.30
22-July-2025,163.10,164.40,162.80,163.00,163.529578642458267387,1038097,8906,169759565.00,715264,68.90,1.60,-0.10
