date,open_price,high_price,low_price,close_price,no_of_shares,no_of_trades,total_turnover
2024-08-07,1789.95,1797.0,1762.05,1792.0,54563,4262,97363768.0
2024-08-06,1751.45,1796.65,1745.0,1750.65,111439,5943,196975572.0
2024-08-05,1761.0,1797.6,1718.4,1751.4,580128,32765,1020900260.0
2024-08-02,1843.95,1860.0,1816.2,1821.4,577170,17758,1053770417.0
2024-08-01,1845.4,1867.55,1845.4,1852.3,198684,7568,368540636.0
2024-07-31,1874.35,1884.0,1865.5,1868.05,50275,3469,94153776.0
2024-07-30,1867.25,1879.9,1860.0,1877.0,129390,9039,242002490.0
2024-07-29,1885.05,1903.0,1864.15,1872.3,82954,4701,156175814.0
2024-07-26,1824.5,1883.0,1824.5,1878.75,756974,30936,1417484149.0
2024-07-25,1821.65,1830.6,1813.75,1825.35,93576,5178,170513797.0
2024-07-24,1828.9,1840.55,1820.2,1830.2,355661,13298,650886852.0
2024-07-23,1808.0,1839.75,1783.0,1836.95,186623,10223,338472070.0
2024-07-22,1800.0,1823.15,1793.75,1810.55,175147,7151,316799869.0
2024-07-19,1842.05,1843.0,1786.0,1792.85,1647829,49938,2978628044.0
2024-07-18,1724.95,1764.95,1720.75,1759.15,286775,13203,500627261.0
2024-07-16,1713.2,1737.5,1699.3,1725.8,265172,14429,457073248.0
2024-07-15,1715.3,1728.1,1702.25,1707.2,319131,15347,547526935.0
2024-07-12,1675.05,1719.0,1666.85,1712.0,1025252,50290,1743720747.0
2024-07-11,1655.0,1665.0,1642.25,1653.05,178432,7924,295100421.0
2024-07-10,1657.5,1674.0,1637.55,1647.7,255972,14070,423193824.0
2024-07-09,1659.0,1666.0,1650.4,1657.25,173026,9539,287234335.0
2024-07-08,1642.0,1666.0,1640.0,1661.65,99345,5692,164466121.0
2024-07-05,1649.55,1665.0,1633.2,1647.2,503374,24052,830743395.0
2024-07-04,1627.65,1659.15,1627.6,1649.15,411364,23125,679646787.0
2024-07-03,1624.95,1635.5,1606.25,1627.6,120360,4933,195300571.0
2024-07-02,1598.0,1633.8,1589.0,1621.0,221285,10618,358202815.0
2024-07-01,1561.05,1599.85,1559.2,1589.75,438488,23938,696227264.0
2024-06-28,1571.1,1588.0,1564.0,1566.95,719140,36624,1130896944.0
2024-06-27,1540.0,1577.5,1532.2,1573.5,914944,34705,1431941571.0
2024-06-26,1540.0,1548.95,1535.35,1541.35,182325,5788,281250650.0
2024-06-25,1526.0,1543.75,1521.65,1541.3,481445,15923,737571719.0
2024-06-24,1526.25,1528.8,1516.6,1527.25,218485,7386,332886773.0
2024-06-21,1531.05,1557.75,1523.45,1531.7,971925,36296,1493171656.0
2024-06-20,1513.05,1517.1,1499.25,1515.3,242401,7015,366003340.0
2024-06-19,1502.45,1515.95,1496.55,1511.35,254774,8550,383851166.0
2024-06-18,1488.95,1507.65,1488.95,1497.85,121668,4654,182655007.0
2024-06-14,1500.05,1501.0,1486.0,1488.55,280369,12658,417693398.0
2024-06-13,1498.0,1505.0,1489.75,1494.25,212377,8210,317606383.0
2024-06-12,1503.0,1508.95,1483.05,1485.0,255297,9451,382052854.0
2024-06-11,1504.95,1506.55,1494.0,1495.6,111787,4562,167890577.0
2024-06-10,1528.85,1528.85,1497.9,1499.65,228905,9809,344424553.0
2024-06-07,1475.15,1539.0,1475.15,1533.35,2034394,88607,3101366826.0
2024-06-06,1442.55,1474.0,1437.4,1472.5,712430,33632,1039482013.0
2024-06-05,1400.0,1438.0,1400.0,1430.25,505138,26861,719071143.0
2024-06-04,1411.95,1412.95,1359.1,1394.4,1016378,57135,1418347180.0
2024-06-03,1435.15,1439.05,1404.0,1405.9,182274,8146,257144869.0
2024-05-31,1413.0,1436.5,1400.0,1406.25,692017,28966,979487233.0
2024-05-30,1447.95,1449.9,1421.7,1425.75,515228,26582,737607005.0
2024-05-29,1469.95,1469.95,1448.7,1451.6,206028,6672,299912614.0
2024-05-28,1477.0,1477.0,1461.0,1466.2,368764,10101,542123208.0
2024-05-27,1467.8,1479.5,1460.5,1471.6,92422,4949,135906452.0
2024-05-24,1471.75,1475.2,1459.15,1465.0,367838,18564,539697329.0
2024-05-23,1456.15,1478.15,1451.9,1472.9,222189,11760,326386948.0
2024-05-22,1434.65,1459.9,1429.5,1454.65,337362,14020,489498597.0
2024-05-21,1439.95,1444.0,1428.75,1434.2,181992,12384,261213033.0
2024-05-18,1445.0,1465.95,1442.1,1443.75,12182,813,17603977.0
2024-05-17,1455.45,1455.45,1439.5,1444.05,284528,11854,410955805.0
2024-05-16,1431.0,1455.5,1428.0,1452.9,421731,18052,608800420.0
2024-05-15,1424.65,1431.0,1419.0,1420.75,280110,18094,398600587.0
2024-05-14,1425.15,1433.45,1418.0,1424.85,88849,3702,126535372.0
2024-05-13,1425.15,1425.15,1411.15,1423.25,180542,11219,255923838.0
2024-05-10,1436.95,1436.95,1413.15,1425.15,237684,11973,338069279.0
2024-05-09,1428.6,1449.65,1425.0,1438.75,318603,21659,458696721.0
2024-05-08,1431.3,1441.45,1426.1,1427.35,64739,3207,92759333.0
2024-05-07,1425.5,1443.0,1416.0,1440.75,173851,7559,248526404.0
2024-05-06,1416.45,1445.0,1416.45,1425.8,276183,15304,396145158.0
2024-05-03,1423.5,1424.3,1403.1,1416.45,361945,26767,510912995.0
2024-05-02,1414.95,1423.55,1412.0,1414.85,286211,21191,406061119.0
2024-04-30,1436.65,1436.65,1418.1,1421.1,214453,16874,306438678.0
2024-04-29,1432.8,1439.75,1428.4,1435.0,90788,5167,130243808.0
2024-04-26,1438.65,1445.45,1426.4,1430.15,243145,10963,348936404.0
2024-04-25,1421.95,1444.5,1420.0,1438.4,265074,12423,380613988.0
2024-04-24,1443.15,1444.45,1427.05,1431.85,368271,12189,528342605.0
2024-04-23,1442.05,1446.8,1433.4,1441.7,216933,5625,312529264.0
2024-04-22,1421.35,1434.9,1413.15,1432.5,437372,16842,621883675.0
2024-04-19,1387.0,1426.75,1379.7,1411.6,864596,48004,1211299075.0
2024-04-18,1422.6,1444.5,1408.0,1420.55,732684,33084,1044190310.0
2024-04-16,1451.0,1454.85,1413.05,1414.75,1097764,63871,1571907078.0
2024-04-15,1471.3,1491.8,1461.0,1468.3,598940,30822,881443936.0
2024-04-12,1509.45,1509.45,1479.4,1485.05,507356,20731,755977562.0
2024-04-10,1501.6,1509.95,1485.0,1506.7,145013,8715,217315089.0
2024-04-09,1488.55,1513.4,1488.0,1494.7,534189,24744,802104048.0
2024-04-08,1488.95,1490.5,1475.0,1477.05,445110,15118,659037592.0
2024-04-05,1482.25,1486.7,1476.05,1479.5,171130,8340,253311627.0
2024-04-04,1490.0,1495.0,1468.2,1486.6,302879,20967,448824846.0
2024-04-03,1481.95,1494.9,1475.0,1480.75,496136,17826,737939133.0
2024-04-02,1489.9,1492.0,1481.1,1483.2,267682,17997,397789281.0
2024-04-01,1521.25,1528.0,1493.0,1495.8,296239,17335,446741417.0
2024-03-28,1487.6,1511.45,1487.6,1498.8,373978,15437,562349934.0
2024-03-27,1495.0,1499.0,1482.0,1484.1,146371,5463,218055580.0
2024-03-26,1497.85,1507.75,1488.0,1492.45,222382,16336,332827730.0
2024-03-22,1517.95,1529.0,1497.65,1508.85,6022096,29452,9105140342.0
2024-03-21,1560.55,1576.45,1544.0,1555.2,128746,4715,200642423.0
2024-03-20,1562.0,1573.85,1552.6,1554.6,129545,7916,202245225.0
2024-03-19,1595.6,1599.0,1558.1,1561.95,233098,9936,367797945.0
2024-03-18,1632.05,1632.65,1599.0,1602.3,168202,9667,271887429.0
2024-03-15,1644.45,1647.0,1618.5,1634.9,309799,10800,505372601.0
2024-03-14,1612.05,1657.0,1607.25,1652.45,254874,17668,418112599.0
2024-03-13,1612.3,1624.85,1598.3,1611.7,240984,16874,388372745.0
2024-03-12,1598.5,1624.95,1598.05,1612.2,180282,6314,291584713.0
2024-03-11,1608.9,1612.25,1588.0,1599.45,201766,11782,323059382.0
2024-03-07,1617.3,1628.45,1605.0,1616.95,172250,8637,278708776.0
2024-03-06,1600.1,1619.95,1576.1,1617.3,257845,11258,408279577.0
2024-03-05,1633.65,1636.6,1602.1,1606.2,314321,19240,506064692.0
2024-03-04,1655.75,1662.25,1633.2,1637.85,291654,11173,478771562.0
2024-03-02,1656.05,1665.0,1653.75,1655.2,26446,1866,43833237.0
2024-03-01,1672.05,1672.5,1652.0,1655.05,324749,17882,539776653.0
2024-02-29,1655.15,1682.0,1653.5,1675.05,79116,3443,131784816.0
2024-02-28,1672.0,1687.5,1662.4,1670.1,193133,9748,323398479.0
2024-02-27,1655.2,1670.95,1653.0,1664.75,99507,4582,165163629.0
2024-02-26,1672.7,1674.5,1645.0,1658.65,144855,9788,239854306.0
2024-02-23,1695.6,1698.6,1672.0,1677.0,221212,10750,371408116.0
2024-02-22,1663.3,1684.35,1644.85,1680.25,184800,11550,306811823.0
2024-02-21,1676.8,1676.8,1645.3,1656.05,177997,8472,295657569.0
2024-02-20,1688.05,1693.45,1668.7,1684.15,114350,4551,192069522.0
2024-02-19,1702.55,1710.95,1687.15,1699.45,147431,9550,250711499.0
2024-02-16,1688.0,1708.95,1681.05,1702.4,490096,20874,832990043.0
2024-02-15,1673.9,1686.75,1662.0,1677.6,236638,7254,396045621.0
2024-02-14,1660.95,1668.8,1635.35,1666.0,358918,17741,590296883.0
2024-02-13,1680.15,1689.0,1663.75,1684.6,44652,2780,74786333.0
2024-02-12,1670.15,1692.5,1670.15,1679.8,269133,13563,453690225.0
2024-02-09,1685.9,1692.0,1659.3,1669.65,304915,18835,508911157.0
2024-02-08,1695.05,1706.2,1682.8,1693.2,95363,4039,161269414.0
2024-02-07,1729.25,1729.25,1686.9,1693.7,197567,8860,335759123.0
2024-02-06,1680.05,1731.0,1673.65,1729.25,202887,10363,347866775.0
2024-02-05,1686.1,1700.5,1681.0,1686.75,148469,11845,251202780.0
2024-02-02,1662.25,1718.6,1662.25,1693.85,592334,25010,1005650620.0
2024-02-01,1660.0,1677.0,1650.15,1656.45,144315,9899,240080471.0
2024-01-31,1645.05,1666.0,1637.95,1662.1,46042,2625,76209566.0
2024-01-30,1655.9,1689.9,1647.95,1650.8,98676,4711,164736610.0
2024-01-29,1665.25,1679.25,1647.05,1655.9,67978,3894,112779780.0
2024-01-25,1668.15,1680.45,1657.65,1670.8,1207422,19923,2016534915.0
2024-01-24,1655.2,1679.8,1644.3,1674.5,1137421,35858,1885937504.0
2024-01-23,1645.15,1675.0,1637.5,1642.2,112596,5584,187242525.0
2024-01-20,1661.5,1668.9,1644.65,1648.75,39649,2166,65579517.0
2024-01-19,1650.0,1665.0,1644.25,1658.95,626392,27020,1037395324.0
2024-01-18,1638.45,1647.0,1628.5,1642.6,179961,7449,294928619.0
2024-01-17,1620.0,1646.95,1620.0,1639.9,113061,5196,185323068.0
2024-01-16,1647.75,1648.0,1625.7,1630.95,103624,4685,169860163.0
2024-01-15,1630.05,1664.9,1630.05,1652.0,314434,12296,518555941.0
2024-01-12,1556.0,1615.8,1554.75,1612.2,3163133,108851,5055757957.0
2024-01-11,1523.0,1525.25,1486.65,1495.0,356019,8601,533327655.0
2024-01-10,1528.85,1536.75,1505.1,1519.65,204905,8370,312008683.0
2024-01-09,1541.0,1552.9,1526.2,1529.15,354870,15342,547618607.0
2024-01-08,1526.8,1535.85,1513.2,1522.95,212973,11904,324549730.0
2024-01-05,1508.6,1539.85,1507.5,1532.9,450788,17487,690103342.0
2024-01-04,1502.9,1519.65,1493.05,1512.2,440786,18369,664801913.0
2024-01-03,1518.35,1524.6,1488.25,1490.2,609176,35554,913841676.0
2024-01-02,1547.35,1548.5,1523.0,1534.95,309575,8309,474630946.0
2024-01-01,1542.0,1557.0,1536.9,1551.25,113496,4763,175539570.0
2023-12-29,1549.95,1555.0,1539.2,1542.85,864756,42122,1335131727.0
2023-12-28,1567.95,1568.95,1555.0,1563.0,84566,4985,132063528.0
2023-12-27,1547.95,1569.95,1545.65,1566.5,323686,18369,505289186.0
2023-12-26,1531.0,1548.0,1522.5,1544.5,239755,9130,368765984.0
2023-12-22,1544.95,1565.9,1523.4,1562.0,610057,24492,945901715.0
2023-12-21,1516.4,1546.0,1516.4,1536.25,196359,5608,301514019.0
2023-12-20,1563.35,1583.35,1529.45,1535.75,144824,6814,226363160.0
2023-12-19,1568.4,1573.0,1543.55,1557.05,135285,6333,210552132.0
2023-12-18,1571.0,1593.0,1560.05,1563.75,387264,19398,608769464.0
2023-12-15,1520.1,1588.5,1520.1,1579.25,843129,26617,1315787736.0
2023-12-14,1465.65,1510.0,1461.25,1501.25,331218,11520,494591614.0
2023-12-13,1477.2,1477.25,1432.65,1448.9,251023,14026,362556636.0
2023-12-12,1475.0,1489.95,1467.5,1476.0,374722,19545,553549169.0
2023-12-11,1490.0,1499.0,1485.1,1488.6,69258,4301,103262536.0
2023-12-08,1472.95,1493.6,1466.35,1490.6,782853,34258,1160854001.0
2023-12-07,1474.1,1474.1,1462.0,1466.15,94902,4133,139137157.0
2023-12-06,1454.05,1477.0,1451.2,1474.1,167359,6342,245259175.0
2023-12-05,1464.35,1466.95,1442.2,1453.7,326852,17693,473649887.0
2023-12-04,1460.0,1471.45,1449.35,1464.45,123075,5008,180020272.0
2023-12-01,1457.65,1460.4,1446.05,1452.25,697935,31387,1012549543.0
2023-11-30,1455.95,1460.8,1449.9,1455.3,198380,6566,289117647.0
2023-11-29,1448.25,1459.95,1448.25,1459.1,239199,11866,348385226.0
2023-11-28,1444.0,1445.35,1427.5,1443.05,49263,2770,70714516.0
2023-11-24,1443.45,1452.6,1433.65,1436.95,365783,17179,526311715.0
2023-11-23,1465.0,1465.95,1448.0,1449.75,155331,6420,226435808.0
2023-11-22,1431.05,1459.0,1431.05,1457.7,228307,11325,330746739.0
2023-11-21,1441.05,1449.0,1436.4,1439.4,38090,2367,54928051.0
2023-11-20,1438.15,1451.8,1433.2,1436.3,138667,9972,199828509.0
2023-11-17,1442.95,1451.0,1434.75,1437.65,261502,13011,376899244.0
2023-11-16,1411.35,1453.35,1410.3,1443.9,629062,23752,906700006.0
2023-11-15,1386.05,1413.1,1386.05,1411.15,306197,13544,429272302.0
2023-11-13,1378.6,1382.85,1370.7,1374.15,134432,7640,184974341.0
2023-11-12,1378.25,1389.5,1378.25,1388.05,27358,2532,37918145.0
2023-11-10,1371.0,1373.2,1361.2,1368.7,477065,25316,651840566.0
2023-11-09,1392.1,1395.25,1370.3,1375.15,568333,22166,785527334.0
2023-11-08,1404.35,1415.05,1386.75,1392.1,340948,13556,477179972.0
2023-11-07,1402.5,1405.85,1395.3,1404.35,101776,8407,142545150.0
2023-11-06,1393.65,1406.35,1390.55,1404.0,298403,12962,417563139.0
2023-11-03,1375.1,1392.0,1375.1,1389.1,691558,31022,959573091.0
2023-11-02,1371.45,1375.8,1361.6,1370.45,301876,14168,413187787.0
2023-11-01,1370.35,1375.65,1352.0,1353.55,314938,12992,427431869.0
2023-10-31,1378.05,1381.8,1362.7,1368.65,128116,11762,175386933.0
2023-10-30,1380.65,1380.65,1362.9,1377.3,100805,9107,138497330.0
2023-10-27,1364.9,1385.55,1364.9,1380.65,375297,16822,518246562.0
2023-10-26,1359.95,1374.45,1353.85,1357.8,659513,26326,898796043.0
2023-10-25,1402.85,1402.85,1362.0,1370.1,315067,35177,434780198.0
2023-10-23,1426.4,1432.0,1405.35,1408.95,75876,4881,107635021.0
2023-10-20,1431.95,1438.3,1424.8,1427.2,583810,24444,835560619.0
2023-10-19,1427.9,1439.6,1421.0,1433.45,1052629,25296,1511345193.0
2023-10-18,1442.85,1453.9,1438.15,1440.75,337880,12511,489570025.0
2023-10-17,1441.0,1453.3,1438.2,1442.7,369838,11710,535020176.0
2023-10-16,1431.0,1443.55,1431.0,1434.45,395607,20715,569393494.0
2023-10-13,1419.95,1437.55,1402.1,1431.8,1134685,47351,1620531181.0
2023-10-12,1490.5,1504.5,1452.0,1464.55,192060,8081,284762693.0
2023-10-11,1497.0,1518.5,1481.6,1493.65,1643200,8047,2459661458.0
2023-10-10,1482.0,1497.0,1469.0,1495.0,131128,4988,195320137.0
2023-10-09,1459.05,1491.0,1459.05,1474.6,167685,10819,248234801.0
2023-10-06,1467.8,1484.2,1463.5,1478.55,500258,26339,738555329.0
2023-10-05,1452.1,1474.95,1452.1,1462.45,341800,15896,500368445.0
2023-10-04,1427.95,1449.0,1418.4,1445.25,233556,8624,334115973.0
2023-10-03,1435.1,1437.75,1420.5,1433.6,117423,5511,168032068.0
2023-09-29,1434.95,1447.0,1416.0,1435.05,277715,22779,397548254.0
2023-09-28,1468.4,1472.35,1435.2,1439.5,187971,17412,272382524.0
2023-09-27,1456.4,1469.4,1450.0,1467.55,262035,9622,383343270.0
2023-09-26,1478.35,1480.0,1458.7,1460.05,218275,13965,319996878.0
2023-09-25,1494.95,1494.95,1471.65,1474.75,438533,13113,649118238.0
2023-09-22,1494.35,1506.7,1485.9,1496.0,411402,21929,617103767.0
2023-09-21,1480.15,1503.95,1476.1,1501.85,99777,6455,148977460.0
2023-09-20,1480.0,1495.0,1477.35,1490.0,213322,7558,317245002.0
2023-09-18,1505.0,1505.0,1485.0,1491.1,244724,15783,365540543.0
2023-09-15,1515.35,1519.3,1509.1,1512.25,106320,5094,160872924.0
2023-09-14,1502.6,1512.75,1499.55,1506.75,72074,4910,108514019.0
2023-09-13,1504.2,1505.35,1488.5,1496.95,96832,4589,145003283.0
2023-09-12,1478.05,1503.6,1477.55,1500.8,412470,7835,616025135.0
2023-09-11,1469.0,1478.1,1464.15,1476.35,252135,14138,371320925.0
2023-09-08,1460.25,1474.8,1460.15,1469.65,357811,15021,525697719.0
2023-09-07,1470.05,1472.7,1462.2,1466.0,60899,3561,89370952.0
2023-09-06,1480.4,1482.45,1463.7,1476.75,76958,4437,113262013.0
2023-09-05,1460.05,1480.0,1456.85,1478.7,127961,8961,188470080.0
2023-09-04,1443.0,1469.0,1435.35,1464.65,218816,6480,317470658.0
2023-09-01,1430.05,1446.6,1427.45,1443.05,673174,31676,970268929.0
2023-08-31,1436.0,1444.9,1429.2,1434.1,178027,7038,256389889.0
2023-08-30,1419.25,1436.4,1419.25,1435.05,354490,14491,507328537.0
2023-08-29,1420.0,1424.4,1415.2,1418.2,245788,9217,349020820.0
2023-08-28,1416.05,1424.0,1411.5,1415.85,258539,12284,366507987.0
2023-08-25,1412.2,1423.15,1411.6,1420.55,1001111,42636,1420107224.0
2023-08-24,1418.65,1425.25,1414.4,1424.5,254317,10135,361428520.0
2023-08-23,1411.2,1415.0,1405.1,1407.7,212370,11895,299237762.0
2023-08-22,1405.1,1406.15,1396.45,1403.8,139490,6676,195422796.0
2023-08-21,1388.8,1406.6,1388.0,1404.9,140397,4525,196479833.0
2023-08-18,1407.25,1409.0,1386.0,1388.75,770205,26502,1071817958.0
2023-08-17,1418.6,1419.95,1406.0,1411.2,63254,3842,89395512.0
2023-08-16,1411.0,1419.95,1405.0,1418.5,595152,41030,842173656.0
2023-08-14,1372.0,1394.5,1365.2,1393.65,324755,17242,449008094.0
2023-08-11,1391.0,1397.0,1367.2,1372.0,287014,17899,395358431.0
2023-08-10,1393.4,1395.75,1385.8,1389.15,145465,7388,202384942.0
2023-08-09,1382.2,1396.0,1382.2,1394.3,672414,22678,934249614.0
2023-08-08,1397.85,1397.85,1384.6,1390.35,201955,9972,280748685.0
2023-08-07,1380.05,1394.0,1376.5,1392.75,364823,18531,505216632.0
2023-08-04,1368.0,1385.95,1362.9,1378.4,804726,27016,1109372172.0
2023-08-03,1350.0,1367.0,1348.1,1365.35,312582,14907,424170506.0
2023-08-02,1367.05,1370.4,1348.3,1356.8,458114,23818,621785665.0
2023-08-01,1358.0,1369.3,1357.1,1365.25,316675,7858,431927318.0
2023-07-31,1342.55,1357.0,1333.8,1355.1,143082,6804,192998768.0
2023-07-28,1350.35,1363.65,1335.55,1340.35,690627,25774,926725984.0
2023-07-27,1353.05,1363.7,1346.85,1352.85,533747,27771,724037709.0
2023-07-26,1341.0,1350.5,1339.2,1348.85,460905,21918,620036247.0
2023-07-25,1332.05,1342.5,1324.25,1334.6,478063,26115,638597713.0
2023-07-24,1335.05,1349.9,1334.15,1337.25,409120,15192,547367553.0
2023-07-21,1321.0,1350.0,1311.6,1330.4,1625437,57031,2165583023.0
2023-07-20,1474.0,1474.0,1440.85,1448.85,223260,11682,323767571.0
2023-07-19,1482.35,1499.0,1460.95,1474.35,270955,11697,400635826.0
2023-07-18,1433.9,1477.65,1429.35,1475.0,418927,18874,610684403.0
2023-07-17,1425.0,1458.8,1414.25,1422.75,287372,12582,412691831.0
2023-07-14,1379.0,1429.7,1379.0,1425.35,1050691,54337,1478690096.0
2023-07-13,1333.0,1376.8,1330.1,1365.3,774481,35306,1056385263.0
2023-07-12,1351.3,1351.3,1326.75,1333.35,297715,20420,397599599.0
2023-07-11,1339.95,1351.0,1327.45,1349.15,354953,7246,477905840.0
2023-07-10,1331.2,1341.5,1319.15,1329.1,292495,16020,389065786.0
2023-07-07,1333.0,1345.95,1325.15,1331.15,607986,29104,810571231.0
2023-07-06,1343.85,1347.25,1337.7,1343.9,165554,7650,222270960.0
2023-07-05,1354.0,1356.0,1341.15,1346.6,155859,6586,210042765.0
2023-07-04,1343.0,1345.7,1331.15,1344.8,100373,5703,134322729.0
2023-07-03,1333.9,1346.05,1328.6,1333.2,141383,7840,188919020.0
2023-06-30,1303.0,1338.85,1303.0,1335.2,1204517,54032,1597911714.0
2023-06-28,1287.05,1296.0,1281.4,1293.65,121067,6765,156258443.0
2023-06-27,1275.05,1282.0,1274.55,1278.95,228817,13343,292626291.0
2023-06-26,1268.05,1273.0,1262.3,1270.4,398560,19941,506262397.0
2023-06-23,1276.0,1279.4,1263.6,1265.65,492481,35627,625840234.0
2023-06-22,1292.75,1292.75,1273.35,1282.6,437586,28926,561507283.0
2023-06-21,1303.5,1304.0,1295.1,1301.4,393192,9858,511476036.0
2023-06-20,1293.2,1304.4,1291.0,1303.15,324674,18584,422058822.0
2023-06-19,1292.65,1299.0,1287.2,1295.25,564145,23180,729622823.0
2023-06-16,1286.75,1301.2,1281.15,1292.65,180335,9031,232049609.0
2023-06-15,1296.0,1296.0,1283.15,1286.75,509499,21656,656322425.0
2023-06-14,1306.0,1307.7,1293.05,1301.45,420646,20131,546125947.0
2023-06-13,1299.9,1306.2,1297.25,1305.35,221825,12818,289188249.0
2023-06-12,1271.1,1295.0,1271.1,1291.9,394369,18912,507969411.0
2023-06-09,1283.1,1283.1,1264.2,1266.0,374044,43112,474585875.0
2023-06-08,1284.0,1292.0,1281.1,1283.1,383695,25129,493999297.0
2023-06-07,1285.1,1293.6,1282.45,1289.0,309195,18796,398240508.0
2023-06-06,1290.0,1290.0,1273.15,1279.1,495003,50057,633155580.0
2023-06-05,1300.05,1309.5,1297.2,1304.95,228481,9438,298415346.0
2023-06-02,1311.15,1311.8,1296.1,1298.65,241015,11215,314171747.0
2023-06-01,1322.1,1329.5,1317.6,1319.45,252433,15543,334062365.0
2023-05-31,1320.0,1331.05,1314.0,1322.1,155750,6818,206441612.0
2023-05-30,1314.0,1326.05,1309.25,1322.9,90073,6643,118738199.0
2023-05-29,1332.1,1332.15,1310.5,1314.3,172080,9536,226334940.0
2023-05-26,1309.0,1323.1,1307.0,1317.3,337747,19613,444818926.0
2023-05-25,1295.0,1307.0,1289.2,1304.5,208293,7546,270046396.0
2023-05-24,1297.0,1305.2,1291.05,1298.45,450684,15173,586595536.0
2023-05-23,1293.3,1313.75,1293.3,1299.6,1076484,31286,1408147224.0
2023-05-22,1270.6,1296.2,1270.6,1293.05,308406,9565,396959801.0
2023-05-19,1252.2,1273.1,1252.2,1268.85,257415,8516,326329409.0
2023-05-18,1256.0,1259.4,1243.0,1245.9,574230,31463,719863148.0
2023-05-17,1264.45,1264.45,1242.35,1247.45,508975,13615,634816140.0
2023-05-16,1265.0,1273.5,1262.5,1264.15,500827,22246,635488725.0
2023-05-15,1249.05,1268.5,1245.55,1258.75,522657,23716,659846757.0
2023-05-12,1256.1,1256.1,1239.0,1245.55,566495,42582,706713044.0
2023-05-11,1270.0,1275.55,1253.35,1256.1,269136,12426,340269351.0
2023-05-10,1275.0,1275.45,1259.8,1263.1,241734,11135,305646749.0
2023-05-09,1267.95,1272.0,1260.4,1270.6,419819,17486,532555979.0
2023-05-08,1260.15,1270.7,1255.05,1266.25,230558,12851,291745566.0
2023-05-05,1276.55,1277.0,1254.05,1259.05,303714,24520,383637936.0
2023-05-04,1271.8,1275.5,1262.35,1273.55,362716,18188,461009863.0
2023-05-03,1269.9,1272.5,1262.2,1269.35,416109,19393,527976836.0
2023-05-02,1254.95,1279.75,1254.95,1277.65,190877,8580,242591908.0
2023-04-28,1255.0,1259.2,1245.1,1252.55,451035,25340,564849149.0
2023-04-27,1228.05,1248.6,1225.3,1246.55,145178,7243,179653410.0
2023-04-26,1227.5,1233.0,1220.75,1227.5,135764,7587,166605465.0
2023-04-25,1226.3,1235.0,1215.45,1224.55,432726,31804,530727109.0
2023-04-24,1230.0,1231.0,1218.05,1226.3,367020,26723,448912256.0
2023-04-21,1227.0,1233.45,1220.0,1227.45,561881,34362,689376720.0
2023-04-20,1232.0,1237.9,1221.85,1223.85,731467,52016,898070181.0
2023-04-19,1257.6,1257.6,1230.0,1232.2,819535,62302,1015441908.0
2023-04-18,1266.3,1274.3,1252.85,1260.95,579446,27224,730675213.0
2023-04-17,1249.75,1300.0,1219.0,1258.1,1697705,69387,2105890962.0
2023-04-13,1413.0,1413.0,1383.6,1388.6,609878,44382,850053027.0
2023-04-12,1412.0,1431.55,1400.0,1428.45,245258,12805,347767197.0
2023-04-11,1430.75,1433.05,1389.0,1407.05,383484,10470,537694109.0
2023-04-10,1422.0,1433.95,1414.2,1427.3,282122,12773,403176404.0
2023-04-06,1423.3,1427.95,1410.5,1422.1,92310,6657,131100143.0
2023-04-05,1396.0,1427.0,1396.0,1423.35,176788,12937,250987703.0
2023-04-03,1431.05,1438.0,1405.35,1410.95,113769,6714,160820954.0
2023-03-31,1408.0,1430.0,1394.0,1427.7,135785,7238,192130171.0
2023-03-29,1377.6,1389.0,1365.0,1383.5,171422,12118,235480514.0
2023-03-28,1391.5,1397.5,1376.0,1377.4,133538,6830,184915463.0
2023-03-27,1384.0,1395.75,1374.05,1388.9,92541,6062,128456132.0
2023-03-24,1386.0,1399.0,1378.0,1380.45,218191,12232,303480903.0
2023-03-23,1383.5,1383.5,1370.4,1374.5,388367,32440,534654739.0
2023-03-22,1402.0,1406.65,1382.2,1389.45,245458,21757,341307567.0
2023-03-21,1403.8,1405.6,1390.05,1391.05,249700,30172,348347949.0
2023-03-20,1418.8,1419.65,1385.7,1403.8,241430,25152,338011623.0
2023-03-17,1429.0,1442.65,1411.6,1420.85,248970,20175,356413380.0
2023-03-16,1413.3,1416.3,1399.2,1406.2,205843,11554,289704932.0
2023-03-15,1435.1,1441.9,1416.9,1419.35,419311,27150,597318306.0
2023-03-14,1439.7,1448.4,1411.2,1421.05,819682,23283,1168503820.0
2023-03-13,1462.0,1478.35,1428.0,1434.8,273179,17793,395323725.0
2023-03-10,1460.0,1474.5,1457.1,1471.35,258683,16951,379472153.0
2023-03-09,1495.2,1498.6,1475.0,1480.75,111080,7477,165022527.0
2023-03-08,1488.0,1494.75,1481.45,1492.5,162872,17536,242377032.0
2023-03-06,1489.9,1520.0,1489.9,1507.55,412843,20515,623661177.0
2023-03-03,1489.0,1489.0,1473.6,1479.8,99630,4883,147452994.0
2023-03-02,1489.95,1489.95,1467.9,1472.1,239355,23212,352920271.0
2023-03-01,1492.0,1501.0,1481.75,1496.65,179213,9566,267825297.0
2023-02-28,1519.4,1523.8,1481.3,1487.3,277427,19456,416631048.0
